1;Paq Light Internacional;S0360;Europa 1;S0360_Europa 1;00250;1;12,07;0
2;Paq Light Internacional;S0360;Europa 1;S0360_Europa 1;00500;1;13,43;0
3;Paq Light Internacional;S0360;Europa 1;S0360_Europa 1;00750;1;13,43;0
4;Paq Light Internacional;S0360;Europa 1;S0360_Europa 1;01000;1;14,92;0
5;Paq Light Internacional;S0360;Europa 1;S0360_Europa 1;01500;1;17,73;0
6;Paq Light Internacional;S0360;Europa 1;S0360_Europa 1;02000;2;20,62;0
7;Paq Light Internacional;S0360;Europa 2;S0360_Europa 2;00250;1;15,37;0
8;Paq Light Internacional;S0360;Europa 2;S0360_Europa 2;00500;1;19,26;0
9;Paq Light Internacional;S0360;Europa 2;S0360_Europa 2;00750;1;19,26;0
10;Paq Light Internacional;S0360;Europa 2;S0360_Europa 2;01000;1;21,86;0
11;Paq Light Internacional;S0360;Europa 2;S0360_Europa 2;01500;1;26,32;0
12;Paq Light Internacional;S0360;Europa 2;S0360_Europa 2;02000;2;30,74;0
13;Paq Light Internacional;S0360;América;S0360_América;00250;1;17,85;0
14;Paq Light Internacional;S0360;América;S0360_América;00500;1;22,3;0
15;Paq Light Internacional;S0360;América;S0360_América;00750;1;22,3;0
16;Paq Light Internacional;S0360;América;S0360_América;01000;1;28,95;0
17;Paq Light Internacional;S0360;América;S0360_América;01500;1;31,35;0
18;Paq Light Internacional;S0360;América;S0360_América;02000;2;34,5;0
19;Paq Light Internacional;S0360;Asia Oceanía;S0360_Asia Oceanía;00250;1;19,15;0
20;Paq Light Internacional;S0360;Asia Oceanía;S0360_Asia Oceanía;00500;1;23,9;0
21;Paq Light Internacional;S0360;Asia Oceanía;S0360_Asia Oceanía;00750;1;23,9;0
22;Paq Light Internacional;S0360;Asia Oceanía;S0360_Asia Oceanía;01000;1;29,25;0
23;Paq Light Internacional;S0360;Asia Oceanía;S0360_Asia Oceanía;01500;1;33,45;0
24;Paq Light Internacional;S0360;Asia Oceanía;S0360_Asia Oceanía;02000;2;36,6;0
25;Paq Light Internacional;S0360;África;S0360_África;00250;1;16,1;0
26;Paq Light Internacional;S0360;África;S0360_África;00500;1;16,95;0
27;Paq Light Internacional;S0360;África;S0360_África;00750;1;16,95;0
28;Paq Light Internacional;S0360;África;S0360_África;01000;1;22,3;0
29;Paq Light Internacional;S0360;África;S0360_África;01500;1;26,15;0
30;Paq Light Internacional;S0360;África;S0360_África;02000;2;29,25;0
31;Paq Premium Internacional;S0411;Europa 1;S0411_Europa 1;00250;1;32,19;0
32;Paq Premium Internacional;S0411;Europa 1;S0411_Europa 1;00500;1;36,49;0
33;Paq Premium Internacional;S0411;Europa 1;S0411_Europa 1;01000;1;42,89;0
34;Paq Premium Internacional;S0411;Europa 1;S0411_Europa 1;01500;1;47,15;0
35;Paq Premium Internacional;S0411;Europa 1;S0411_Europa 1;02000;2;47,15;0
36;Paq Premium Internacional;S0411;Europa 1;S0411_Europa 1;03000;3;51,41;0
37;Paq Premium Internacional;S0411;Europa 1;S0411_Europa 1;04000;4;55,67;0
38;Paq Premium Internacional;S0411;Europa 1;S0411_Europa 1;05000;5;59,93;0
39;Paq Premium Internacional;S0411;Europa 1;S0411_Europa 1;06000;6;64,19;0
40;Paq Premium Internacional;S0411;Europa 1;S0411_Europa 1;07000;7;68,45;0
41;Paq Premium Internacional;S0411;Europa 1;S0411_Europa 1;08000;8;72,71;0
42;Paq Premium Internacional;S0411;Europa 1;S0411_Europa 1;09000;9;76,97;0
43;Paq Premium Internacional;S0411;Europa 1;S0411_Europa 1;10000;10;81,23;0
44;Paq Premium Internacional;S0411;Europa 1;S0411_Europa 1;11000;11;85,49;0
45;Paq Premium Internacional;S0411;Europa 1;S0411_Europa 1;12000;12;89,75;0
46;Paq Premium Internacional;S0411;Europa 1;S0411_Europa 1;13000;13;94,01;0
47;Paq Premium Internacional;S0411;Europa 1;S0411_Europa 1;14000;14;98,27;0
48;Paq Premium Internacional;S0411;Europa 1;S0411_Europa 1;15000;15;102,53;0
49;Paq Premium Internacional;S0411;Europa 1;S0411_Europa 1;16000;16;106,79;0
50;Paq Premium Internacional;S0411;Europa 1;S0411_Europa 1;17000;17;111,05;0
51;Paq Premium Internacional;S0411;Europa 1;S0411_Europa 1;18000;18;115,31;0
52;Paq Premium Internacional;S0411;Europa 1;S0411_Europa 1;19000;19;119,57;0
53;Paq Premium Internacional;S0411;Europa 1;S0411_Europa 1;20000;20;123,83;0
54;Paq Premium Internacional;S0411;Europa 1;S0411_Europa 1;21000;21;128,09;0
55;Paq Premium Internacional;S0411;Europa 1;S0411_Europa 1;22000;22;132,35;0
56;Paq Premium Internacional;S0411;Europa 1;S0411_Europa 1;23000;23;136,61;0
57;Paq Premium Internacional;S0411;Europa 1;S0411_Europa 1;24000;24;140,87;0
58;Paq Premium Internacional;S0411;Europa 1;S0411_Europa 1;25000;25;145,13;0
59;Paq Premium Internacional;S0411;Europa 1;S0411_Europa 1;26000;26;149,39;0
60;Paq Premium Internacional;S0411;Europa 1;S0411_Europa 1;27000;27;153,65;0
61;Paq Premium Internacional;S0411;Europa 1;S0411_Europa 1;28000;28;157,91;0
62;Paq Premium Internacional;S0411;Europa 1;S0411_Europa 1;29000;29;162,17;0
63;Paq Premium Internacional;S0411;Europa 1;S0411_Europa 1;30000;30;166,43;0
64;Paq Premium Internacional;S0411;Europa 1;S0411_Europa 1;Por kg adicional;0;4,26;0
65;Paq Premium Internacional;S0411;Europa 2;S0411_Europa 2;00250;1;35;0
66;Paq Premium Internacional;S0411;Europa 2;S0411_Europa 2;00500;1;39,67;0
67;Paq Premium Internacional;S0411;Europa 2;S0411_Europa 2;01000;1;46,65;0
68;Paq Premium Internacional;S0411;Europa 2;S0411_Europa 2;01500;1;52,39;0
69;Paq Premium Internacional;S0411;Europa 2;S0411_Europa 2;02000;2;52,39;0
70;Paq Premium Internacional;S0411;Europa 2;S0411_Europa 2;03000;3;58,13;0
71;Paq Premium Internacional;S0411;Europa 2;S0411_Europa 2;04000;4;63,87;0
72;Paq Premium Internacional;S0411;Europa 2;S0411_Europa 2;05000;5;69,61;0
73;Paq Premium Internacional;S0411;Europa 2;S0411_Europa 2;06000;6;75,35;0
74;Paq Premium Internacional;S0411;Europa 2;S0411_Europa 2;07000;7;81,09;0
75;Paq Premium Internacional;S0411;Europa 2;S0411_Europa 2;08000;8;86,83;0
76;Paq Premium Internacional;S0411;Europa 2;S0411_Europa 2;09000;9;92,57;0
77;Paq Premium Internacional;S0411;Europa 2;S0411_Europa 2;10000;10;98,31;0
78;Paq Premium Internacional;S0411;Europa 2;S0411_Europa 2;11000;11;104,05;0
79;Paq Premium Internacional;S0411;Europa 2;S0411_Europa 2;12000;12;109,79;0
80;Paq Premium Internacional;S0411;Europa 2;S0411_Europa 2;13000;13;115,53;0
81;Paq Premium Internacional;S0411;Europa 2;S0411_Europa 2;14000;14;121,27;0
82;Paq Premium Internacional;S0411;Europa 2;S0411_Europa 2;15000;15;127,01;0
83;Paq Premium Internacional;S0411;Europa 2;S0411_Europa 2;16000;16;132,75;0
84;Paq Premium Internacional;S0411;Europa 2;S0411_Europa 2;17000;17;138,49;0
85;Paq Premium Internacional;S0411;Europa 2;S0411_Europa 2;18000;18;144,23;0
86;Paq Premium Internacional;S0411;Europa 2;S0411_Europa 2;19000;19;149,97;0
87;Paq Premium Internacional;S0411;Europa 2;S0411_Europa 2;20000;20;155,71;0
88;Paq Premium Internacional;S0411;Europa 2;S0411_Europa 2;21000;21;161,45;0
89;Paq Premium Internacional;S0411;Europa 2;S0411_Europa 2;22000;22;167,19;0
90;Paq Premium Internacional;S0411;Europa 2;S0411_Europa 2;23000;23;172,93;0
91;Paq Premium Internacional;S0411;Europa 2;S0411_Europa 2;24000;24;178,67;0
92;Paq Premium Internacional;S0411;Europa 2;S0411_Europa 2;25000;25;184,41;0
93;Paq Premium Internacional;S0411;Europa 2;S0411_Europa 2;26000;26;190,15;0
94;Paq Premium Internacional;S0411;Europa 2;S0411_Europa 2;27000;27;195,89;0
95;Paq Premium Internacional;S0411;Europa 2;S0411_Europa 2;28000;28;201,63;0
96;Paq Premium Internacional;S0411;Europa 2;S0411_Europa 2;29000;29;207,37;0
97;Paq Premium Internacional;S0411;Europa 2;S0411_Europa 2;30000;30;213,11;0
98;Paq Premium Internacional;S0411;Europa 2;S0411_Europa 2;Por kg adicional;0;5,74;0
99;Paq Premium Internacional;S0411;América;S0411_América;00250;1;44,65;0
100;Paq Premium Internacional;S0411;América;S0411_América;00500;1;51;0
101;Paq Premium Internacional;S0411;América;S0411_América;01000;1;63,8;0
102;Paq Premium Internacional;S0411;América;S0411_América;01500;1;74,8;0
103;Paq Premium Internacional;S0411;América;S0411_América;02000;2;74,8;0
104;Paq Premium Internacional;S0411;América;S0411_América;03000;3;85,8;0
105;Paq Premium Internacional;S0411;América;S0411_América;04000;4;96,8;0
106;Paq Premium Internacional;S0411;América;S0411_América;05000;5;107,8;0
107;Paq Premium Internacional;S0411;América;S0411_América;06000;6;118,8;0
108;Paq Premium Internacional;S0411;América;S0411_América;07000;7;129,8;0
109;Paq Premium Internacional;S0411;América;S0411_América;08000;8;140,8;0
110;Paq Premium Internacional;S0411;América;S0411_América;09000;9;151,8;0
111;Paq Premium Internacional;S0411;América;S0411_América;10000;10;162,8;0
112;Paq Premium Internacional;S0411;América;S0411_América;11000;11;173,8;0
113;Paq Premium Internacional;S0411;América;S0411_América;12000;12;184,8;0
114;Paq Premium Internacional;S0411;América;S0411_América;13000;13;195,8;0
115;Paq Premium Internacional;S0411;América;S0411_América;14000;14;206,8;0
116;Paq Premium Internacional;S0411;América;S0411_América;15000;15;217,8;0
117;Paq Premium Internacional;S0411;América;S0411_América;16000;16;228,8;0
118;Paq Premium Internacional;S0411;América;S0411_América;17000;17;239,8;0
119;Paq Premium Internacional;S0411;América;S0411_América;18000;18;250,8;0
120;Paq Premium Internacional;S0411;América;S0411_América;19000;19;261,8;0
121;Paq Premium Internacional;S0411;América;S0411_América;20000;20;272,8;0
122;Paq Premium Internacional;S0411;América;S0411_América;21000;21;283,8;0
123;Paq Premium Internacional;S0411;América;S0411_América;22000;22;294,8;0
124;Paq Premium Internacional;S0411;América;S0411_América;23000;23;305,8;0
125;Paq Premium Internacional;S0411;América;S0411_América;24000;24;316,8;0
126;Paq Premium Internacional;S0411;América;S0411_América;25000;25;327,8;0
127;Paq Premium Internacional;S0411;América;S0411_América;26000;26;338,8;0
128;Paq Premium Internacional;S0411;América;S0411_América;27000;27;349,8;0
129;Paq Premium Internacional;S0411;América;S0411_América;28000;28;360,8;0
130;Paq Premium Internacional;S0411;América;S0411_América;29000;29;371,8;0
131;Paq Premium Internacional;S0411;América;S0411_América;30000;30;382,8;0
132;Paq Premium Internacional;S0411;América;S0411_América;Por kg adicional;0;11;0
133;Paq Premium Internacional;S0411;Asia Oceanía;S0411_Asia Oceanía;00250;1;50,45;0
134;Paq Premium Internacional;S0411;Asia Oceanía;S0411_Asia Oceanía;00500;1;57,65;0
135;Paq Premium Internacional;S0411;Asia Oceanía;S0411_Asia Oceanía;01000;1;72,1;0
136;Paq Premium Internacional;S0411;Asia Oceanía;S0411_Asia Oceanía;01500;1;83,95;0
137;Paq Premium Internacional;S0411;Asia Oceanía;S0411_Asia Oceanía;02000;2;83,95;0
138;Paq Premium Internacional;S0411;Asia Oceanía;S0411_Asia Oceanía;03000;3;95,8;0
139;Paq Premium Internacional;S0411;Asia Oceanía;S0411_Asia Oceanía;04000;4;107,65;0
140;Paq Premium Internacional;S0411;Asia Oceanía;S0411_Asia Oceanía;05000;5;119,5;0
141;Paq Premium Internacional;S0411;Asia Oceanía;S0411_Asia Oceanía;06000;6;131,35;0
142;Paq Premium Internacional;S0411;Asia Oceanía;S0411_Asia Oceanía;07000;7;143,2;0
143;Paq Premium Internacional;S0411;Asia Oceanía;S0411_Asia Oceanía;08000;8;155,05;0
144;Paq Premium Internacional;S0411;Asia Oceanía;S0411_Asia Oceanía;09000;9;166,9;0
145;Paq Premium Internacional;S0411;Asia Oceanía;S0411_Asia Oceanía;10000;10;178,75;0
146;Paq Premium Internacional;S0411;Asia Oceanía;S0411_Asia Oceanía;11000;11;190,6;0
147;Paq Premium Internacional;S0411;Asia Oceanía;S0411_Asia Oceanía;12000;12;202,45;0
148;Paq Premium Internacional;S0411;Asia Oceanía;S0411_Asia Oceanía;13000;13;214,3;0
149;Paq Premium Internacional;S0411;Asia Oceanía;S0411_Asia Oceanía;14000;14;226,15;0
150;Paq Premium Internacional;S0411;Asia Oceanía;S0411_Asia Oceanía;15000;15;238;0
151;Paq Premium Internacional;S0411;Asia Oceanía;S0411_Asia Oceanía;16000;16;249,85;0
152;Paq Premium Internacional;S0411;Asia Oceanía;S0411_Asia Oceanía;17000;17;261,7;0
153;Paq Premium Internacional;S0411;Asia Oceanía;S0411_Asia Oceanía;18000;18;273,55;0
154;Paq Premium Internacional;S0411;Asia Oceanía;S0411_Asia Oceanía;19000;19;285,4;0
155;Paq Premium Internacional;S0411;Asia Oceanía;S0411_Asia Oceanía;20000;20;297,25;0
156;Paq Premium Internacional;S0411;Asia Oceanía;S0411_Asia Oceanía;21000;21;309,1;0
157;Paq Premium Internacional;S0411;Asia Oceanía;S0411_Asia Oceanía;22000;22;320,95;0
158;Paq Premium Internacional;S0411;Asia Oceanía;S0411_Asia Oceanía;23000;23;332,8;0
159;Paq Premium Internacional;S0411;Asia Oceanía;S0411_Asia Oceanía;24000;24;344,65;0
160;Paq Premium Internacional;S0411;Asia Oceanía;S0411_Asia Oceanía;25000;25;356,5;0
161;Paq Premium Internacional;S0411;Asia Oceanía;S0411_Asia Oceanía;26000;26;368,35;0
162;Paq Premium Internacional;S0411;Asia Oceanía;S0411_Asia Oceanía;27000;27;380,2;0
163;Paq Premium Internacional;S0411;Asia Oceanía;S0411_Asia Oceanía;28000;28;392,05;0
164;Paq Premium Internacional;S0411;Asia Oceanía;S0411_Asia Oceanía;29000;29;403,9;0
165;Paq Premium Internacional;S0411;Asia Oceanía;S0411_Asia Oceanía;30000;30;415,75;0
166;Paq Premium Internacional;S0411;Asia Oceanía;S0411_Asia Oceanía;Por kg adicional;0;11,85;0
167;Paq Premium Internacional;S0411;África;S0411_África;00250;1;51,9;0
168;Paq Premium Internacional;S0411;África;S0411_África;00500;1;59,35;0
169;Paq Premium Internacional;S0411;África;S0411_África;01000;1;74,2;0
170;Paq Premium Internacional;S0411;África;S0411_África;01500;1;86,15;0
171;Paq Premium Internacional;S0411;África;S0411_África;02000;2;86,15;0
172;Paq Premium Internacional;S0411;África;S0411_África;03000;3;98,1;0
173;Paq Premium Internacional;S0411;África;S0411_África;04000;4;110,05;0
174;Paq Premium Internacional;S0411;África;S0411_África;05000;5;122;0
175;Paq Premium Internacional;S0411;África;S0411_África;06000;6;133,95;0
176;Paq Premium Internacional;S0411;África;S0411_África;07000;7;145,9;0
177;Paq Premium Internacional;S0411;África;S0411_África;08000;8;157,85;0
178;Paq Premium Internacional;S0411;África;S0411_África;09000;9;169,8;0
179;Paq Premium Internacional;S0411;África;S0411_África;10000;10;181,75;0
180;Paq Premium Internacional;S0411;África;S0411_África;11000;11;193,7;0
181;Paq Premium Internacional;S0411;África;S0411_África;12000;12;205,65;0
182;Paq Premium Internacional;S0411;África;S0411_África;13000;13;217,6;0
183;Paq Premium Internacional;S0411;África;S0411_África;14000;14;229,55;0
184;Paq Premium Internacional;S0411;África;S0411_África;15000;15;241,5;0
185;Paq Premium Internacional;S0411;África;S0411_África;16000;16;253,45;0
186;Paq Premium Internacional;S0411;África;S0411_África;17000;17;265,4;0
187;Paq Premium Internacional;S0411;África;S0411_África;18000;18;277,35;0
188;Paq Premium Internacional;S0411;África;S0411_África;19000;19;289,3;0
189;Paq Premium Internacional;S0411;África;S0411_África;20000;20;301,25;0
190;Paq Premium Internacional;S0411;África;S0411_África;21000;21;313,2;0
191;Paq Premium Internacional;S0411;África;S0411_África;22000;22;325,15;0
192;Paq Premium Internacional;S0411;África;S0411_África;23000;23;337,1;0
193;Paq Premium Internacional;S0411;África;S0411_África;24000;24;349,05;0
194;Paq Premium Internacional;S0411;África;S0411_África;25000;25;361;0
195;Paq Premium Internacional;S0411;África;S0411_África;26000;26;372,95;0
196;Paq Premium Internacional;S0411;África;S0411_África;27000;27;384,9;0
197;Paq Premium Internacional;S0411;África;S0411_África;28000;28;396,85;0
198;Paq Premium Internacional;S0411;África;S0411_África;29000;29;408,8;0
199;Paq Premium Internacional;S0411;África;S0411_África;30000;30;420,75;0
200;Paq Premium Internacional;S0411;África;S0411_África;Por kg adicional;0;11,95;0
201;Paq Standard Internacional;S0410;Europa 1;S0410_Europa 1;00250;1;26,53;0
202;Paq Standard Internacional;S0410;Europa 1;S0410_Europa 1;00500;1;26,53;0
203;Paq Standard Internacional;S0410;Europa 1;S0410_Europa 1;01000;1;26,53;0
204;Paq Standard Internacional;S0410;Europa 1;S0410_Europa 1;01500;1;29,3;0
205;Paq Standard Internacional;S0410;Europa 1;S0410_Europa 1;02000;2;29,3;0
206;Paq Standard Internacional;S0410;Europa 1;S0410_Europa 1;03000;3;32,07;0
207;Paq Standard Internacional;S0410;Europa 1;S0410_Europa 1;04000;4;34,84;0
208;Paq Standard Internacional;S0410;Europa 1;S0410_Europa 1;05000;5;37,61;0
209;Paq Standard Internacional;S0410;Europa 1;S0410_Europa 1;06000;6;40,38;0
210;Paq Standard Internacional;S0410;Europa 1;S0410_Europa 1;07000;7;43,15;0
211;Paq Standard Internacional;S0410;Europa 1;S0410_Europa 1;08000;8;45,92;0
212;Paq Standard Internacional;S0410;Europa 1;S0410_Europa 1;09000;9;48,69;0
213;Paq Standard Internacional;S0410;Europa 1;S0410_Europa 1;10000;10;51,46;0
214;Paq Standard Internacional;S0410;Europa 1;S0410_Europa 1;11000;11;54,23;0
215;Paq Standard Internacional;S0410;Europa 1;S0410_Europa 1;12000;12;57;0
216;Paq Standard Internacional;S0410;Europa 1;S0410_Europa 1;13000;13;59,77;0
217;Paq Standard Internacional;S0410;Europa 1;S0410_Europa 1;14000;14;62,54;0
218;Paq Standard Internacional;S0410;Europa 1;S0410_Europa 1;15000;15;65,31;0
219;Paq Standard Internacional;S0410;Europa 1;S0410_Europa 1;16000;16;68,08;0
220;Paq Standard Internacional;S0410;Europa 1;S0410_Europa 1;17000;17;70,85;0
221;Paq Standard Internacional;S0410;Europa 1;S0410_Europa 1;18000;18;73,62;0
222;Paq Standard Internacional;S0410;Europa 1;S0410_Europa 1;19000;19;76,39;0
223;Paq Standard Internacional;S0410;Europa 1;S0410_Europa 1;20000;20;79,16;0
224;Paq Standard Internacional;S0410;Europa 1;S0410_Europa 1;21000;21;81,93;0
225;Paq Standard Internacional;S0410;Europa 1;S0410_Europa 1;22000;22;84,7;0
226;Paq Standard Internacional;S0410;Europa 1;S0410_Europa 1;23000;23;87,47;0
227;Paq Standard Internacional;S0410;Europa 1;S0410_Europa 1;24000;24;90,24;0
228;Paq Standard Internacional;S0410;Europa 1;S0410_Europa 1;25000;25;93,01;0
229;Paq Standard Internacional;S0410;Europa 1;S0410_Europa 1;26000;26;95,78;0
230;Paq Standard Internacional;S0410;Europa 1;S0410_Europa 1;27000;27;98,55;0
231;Paq Standard Internacional;S0410;Europa 1;S0410_Europa 1;28000;28;101,32;0
232;Paq Standard Internacional;S0410;Europa 1;S0410_Europa 1;29000;29;104,09;0
233;Paq Standard Internacional;S0410;Europa 1;S0410_Europa 1;30000;30;106,86;0
234;Paq Standard Internacional;S0410;Europa 1;S0410_Europa 1;Por kg adicional;0;2,77;0
235;Paq Standard Internacional;S0410;Europa 2;S0410_Europa 2;00250;1;27,89;0
236;Paq Standard Internacional;S0410;Europa 2;S0410_Europa 2;00500;1;27,89;0
237;Paq Standard Internacional;S0410;Europa 2;S0410_Europa 2;01000;1;27,89;0
238;Paq Standard Internacional;S0410;Europa 2;S0410_Europa 2;01500;1;31,53;0
239;Paq Standard Internacional;S0410;Europa 2;S0410_Europa 2;02000;2;31,53;0
240;Paq Standard Internacional;S0410;Europa 2;S0410_Europa 2;03000;3;35,17;0
241;Paq Standard Internacional;S0410;Europa 2;S0410_Europa 2;04000;4;38,81;0
242;Paq Standard Internacional;S0410;Europa 2;S0410_Europa 2;05000;5;42,45;0
243;Paq Standard Internacional;S0410;Europa 2;S0410_Europa 2;06000;6;46,09;0
244;Paq Standard Internacional;S0410;Europa 2;S0410_Europa 2;07000;7;49,73;0
245;Paq Standard Internacional;S0410;Europa 2;S0410_Europa 2;08000;8;53,37;0
246;Paq Standard Internacional;S0410;Europa 2;S0410_Europa 2;09000;9;57,01;0
247;Paq Standard Internacional;S0410;Europa 2;S0410_Europa 2;10000;10;60,65;0
248;Paq Standard Internacional;S0410;Europa 2;S0410_Europa 2;11000;11;64,29;0
249;Paq Standard Internacional;S0410;Europa 2;S0410_Europa 2;12000;12;67,93;0
250;Paq Standard Internacional;S0410;Europa 2;S0410_Europa 2;13000;13;71,57;0
251;Paq Standard Internacional;S0410;Europa 2;S0410_Europa 2;14000;14;75,21;0
252;Paq Standard Internacional;S0410;Europa 2;S0410_Europa 2;15000;15;78,85;0
253;Paq Standard Internacional;S0410;Europa 2;S0410_Europa 2;16000;16;82,49;0
254;Paq Standard Internacional;S0410;Europa 2;S0410_Europa 2;17000;17;86,13;0
255;Paq Standard Internacional;S0410;Europa 2;S0410_Europa 2;18000;18;89,77;0
256;Paq Standard Internacional;S0410;Europa 2;S0410_Europa 2;19000;19;93,41;0
257;Paq Standard Internacional;S0410;Europa 2;S0410_Europa 2;20000;20;97,05;0
258;Paq Standard Internacional;S0410;Europa 2;S0410_Europa 2;21000;21;100,69;0
259;Paq Standard Internacional;S0410;Europa 2;S0410_Europa 2;22000;22;104,33;0
260;Paq Standard Internacional;S0410;Europa 2;S0410_Europa 2;23000;23;107,97;0
261;Paq Standard Internacional;S0410;Europa 2;S0410_Europa 2;24000;24;111,61;0
262;Paq Standard Internacional;S0410;Europa 2;S0410_Europa 2;25000;25;115,25;0
263;Paq Standard Internacional;S0410;Europa 2;S0410_Europa 2;26000;26;118,89;0
264;Paq Standard Internacional;S0410;Europa 2;S0410_Europa 2;27000;27;122,53;0
265;Paq Standard Internacional;S0410;Europa 2;S0410_Europa 2;28000;28;126,17;0
266;Paq Standard Internacional;S0410;Europa 2;S0410_Europa 2;29000;29;129,81;0
267;Paq Standard Internacional;S0410;Europa 2;S0410_Europa 2;30000;30;133,45;0
268;Paq Standard Internacional;S0410;Europa 2;S0410_Europa 2;Por kg adicional;0;3,64;0
269;Paq Standard Internacional;S0410;Europa 3;S0410_Europa 3;00250;1;27,77;0
270;Paq Standard Internacional;S0410;Europa 3;S0410_Europa 3;00500;1;27,77;0
271;Paq Standard Internacional;S0410;Europa 3;S0410_Europa 3;01000;1;27,77;0
272;Paq Standard Internacional;S0410;Europa 3;S0410_Europa 3;01500;1;37,89;0
273;Paq Standard Internacional;S0410;Europa 3;S0410_Europa 3;02000;2;37,89;0
274;Paq Standard Internacional;S0410;Europa 3;S0410_Europa 3;03000;3;48,01;0
275;Paq Standard Internacional;S0410;Europa 3;S0410_Europa 3;04000;4;58,13;0
276;Paq Standard Internacional;S0410;Europa 3;S0410_Europa 3;05000;5;68,25;0
277;Paq Standard Internacional;S0410;Europa 3;S0410_Europa 3;06000;6;78,37;0
278;Paq Standard Internacional;S0410;Europa 3;S0410_Europa 3;07000;7;88,49;0
279;Paq Standard Internacional;S0410;Europa 3;S0410_Europa 3;08000;8;98,61;0
280;Paq Standard Internacional;S0410;Europa 3;S0410_Europa 3;09000;9;108,73;0
281;Paq Standard Internacional;S0410;Europa 3;S0410_Europa 3;10000;10;118,85;0
282;Paq Standard Internacional;S0410;Europa 3;S0410_Europa 3;11000;11;128,97;0
